timestamp,vehicle_id,dtc_code,description,severity
2025-10-01 11:58:17,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:58:41,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:58:45,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:58:53,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:58:57,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:58:59,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:59:24,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:59:26,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:59:32,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:59:37,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:59:38,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:59:39,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:59:42,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:59:46,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:59:53,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:00:05,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:00:11,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:00:21,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:00:25,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:00:38,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:00:39,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:00:43,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:00:44,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:00:48,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:00:54,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:01:07,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:01:09,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:01:32,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:01:40,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:01:54,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:01:57,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:02:09,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:02:12,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:02:15,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:02:18,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:02:26,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:02:30,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:02:31,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:02:38,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:02:49,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:02:53,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:03:02,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:03:07,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:03:32,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:03:36,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:03:42,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:03:58,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:04:04,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:04:05,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:04:20,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:04:22,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:04:32,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:04:53,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:05:05,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:05:09,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:05:21,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:05:23,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:05:27,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:05:46,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:05:56,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:06:02,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:06:23,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:06:26,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:06:36,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:06:48,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:06:51,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:06:54,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:06:55,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:06:56,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:07:10,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:07:24,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:07:32,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:07:41,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:07:42,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:07:44,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:07:46,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:07:49,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:07:50,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:07:54,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:07:59,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:08:06,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:08:11,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:08:30,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:08:32,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:08:36,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:08:44,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:08:54,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:09:06,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:09:09,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:09:16,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:09:27,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:09:42,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:09:56,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:10:06,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:10:12,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:10:17,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:10:24,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:10:25,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:10:33,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:10:40,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:10:43,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:10:47,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:10:58,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:10:59,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:11:04,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:11:16,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:11:43,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:11:47,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:11:57,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:11:59,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:12:07,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:12:10,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:12:38,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:12:44,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:12:49,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:12:50,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:12:59,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:13:20,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:13:36,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:14:20,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:14:24,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:14:30,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:14:40,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:14:43,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:14:47,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:14:53,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:15:00,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:15:12,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:15:19,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:15:40,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:15:46,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:16:02,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:16:13,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:16:16,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:16:17,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:16:20,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:16:27,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:16:53,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:16:56,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:17:21,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:17:22,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:17:41,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:17:46,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:17:47,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:17:58,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:18:49,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:19:06,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:19:07,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:19:47,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:19:52,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:20:42,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:20:58,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:21:00,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:21:01,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:21:20,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:21:36,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:21:46,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:21:47,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:22:00,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:22:05,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:22:11,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:22:29,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:22:52,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:22:57,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:22:58,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:23:02,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:23:04,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:23:20,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:23:49,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:24:16,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:24:22,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:24:30,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:24:36,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:24:38,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:24:50,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:24:52,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:25:07,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:25:20,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:25:31,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:25:35,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:25:47,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:26:06,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:26:28,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:27:11,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:27:13,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:27:23,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:27:25,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:27:27,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:27:35,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:27:37,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:27:41,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:27:49,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:27:51,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:27:54,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:27:56,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:27:57,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:28:10,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:28:11,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:28:14,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:28:42,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:28:49,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:29:06,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:29:11,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:29:15,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:29:18,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:29:26,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:29:27,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:29:29,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:29:33,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:29:44,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:29:52,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:30:10,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:30:23,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:30:35,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:30:46,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:30:50,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:30:57,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:31:05,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:31:08,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:31:22,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:31:41,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:31:45,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:31:47,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:32:14,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:32:48,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:33:07,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:33:22,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:33:24,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:33:31,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:33:41,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:33:51,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:33:59,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:34:10,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:34:16,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:34:18,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:34:21,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:34:28,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:34:33,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:34:34,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:34:41,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:34:47,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:34:48,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:35:42,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:35:54,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:36:04,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:36:10,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:36:22,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:36:24,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:36:40,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:36:57,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:37:05,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:37:09,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:37:14,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:37:19,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:37:42,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:37:45,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:37:53,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:37:56,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:38:05,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:38:08,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:38:14,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:38:15,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:38:21,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:38:34,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:38:51,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:38:55,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:38:57,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:39:00,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:39:07,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:39:33,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:39:35,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:40:04,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:40:06,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:40:12,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:40:33,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:40:36,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:40:38,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:40:41,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:40:48,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:40:54,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:41:12,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:41:17,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:41:20,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:41:23,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:41:30,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:41:51,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:42:15,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:42:31,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:42:42,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:42:49,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:42:53,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:42:54,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:43:30,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:43:44,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:43:51,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:44:01,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:44:08,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:44:20,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:44:24,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:44:31,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:44:39,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:44:48,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:44:56,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:45:15,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:45:21,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:45:25,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:45:29,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:45:32,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:45:36,VEH004,P0171,System Too Lean,Medium
2025-10-01 12:45:42,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:45:43,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:45:49,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:45:50,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:45:54,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:46:03,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:46:05,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:46:14,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:46:36,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:46:50,VEH001,P0171,System Too Lean,Medium
2025-10-01 12:46:52,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:47:07,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:47:09,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:47:28,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:47:44,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:47:47,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:47:59,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:48:04,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:48:11,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:48:16,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:48:18,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:48:22,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:48:26,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:48:58,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:49:04,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:49:06,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:49:15,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:49:17,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:49:29,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:49:41,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:49:43,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:49:57,VEH003,P0171,System Too Lean,Medium
2025-10-01 12:50:06,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 12:50:07,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:50:15,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:50:20,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 12:50:30,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:50:31,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:50:38,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:50:45,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 12:50:55,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:51:21,VEH002,P0171,System Too Lean,Medium
2025-10-01 12:51:23,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 12:51:50,VEH003,P0135,O2 Sensor Heater Circuit,Medium
